Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
000005,0.0026634890885115785,[],0.0001286008230452675,[]
000014,0.0026634890885115785,[],0.0001286008230452675,[]
000104,0.008716873380582415,[0],0.0007716049382716049,[0]
001004,0.0026634890885115785,[],0.0001286008230452675,[]
010004,0.0026634890885115785,[],0.0001286008230452675,[]
100004,0.0026634890885115785,[],0.0001286008230452675,[]
000023,0.0026634890885115785,[],0.0001286008230452675,[]
000113,0.008716873380582415,[0],0.0007716049382716049,[0]
001013,0.0026634890885115785,[],0.0001286008230452675,[]
010013,0.0026634890885115785,[],0.0001286008230452675,[]
100013,0.0026634890885115785,[],0.0001286008230452675,[]
000203,0.028527949245541834,"[0, 1]",0.004629629629629629,"[0, 1]"
001103,0.008716873380582415,[1],0.0007716049382716049,[1]
010103,0.008716873380582415,[1],0.0007716049382716049,[1]
100103,0.008716873380582415,[1],0.0007716049382716049,[1]
002003,0.0026634890885115785,[],0.0001286008230452675,[]
011003,0.0026634890885115785,[],0.0001286008230452675,[]
101003,0.0026634890885115785,[],0.0001286008230452675,[]
020003,0.0026634890885115785,[],0.0001286008230452675,[]
110003,0.0026634890885115785,[],0.0001286008230452675,[]
200003,0.0026634890885115785,[],0.0001286008230452675,[]
000032,0.0026634890885115785,[],0.0001286008230452675,[]
000122,0.008716873380582415,[0],0.0007716049382716049,[0]
001022,0.0026634890885115785,[],0.0001286008230452675,[]
010022,0.0026634890885115785,[],0.0001286008230452675,[]
100022,0.0026634890885115785,[],0.0001286008230452675,[]
000212,0.028527949245541834,"[0, 1]",0.004629629629629629,"[0, 1]"
001112,0.008716873380582415,[1],0.0007716049382716049,[1]
010112,0.008716873380582415,[1],0.0007716049382716049,[1]
100112,0.008716873380582415,[1],0.0007716049382716049,[1]
002012,0.0026634890885115785,[],0.0001286008230452675,[]
011012,0.0026634890885115785,[],0.0001286008230452675,[]
101012,0.0026634890885115785,[],0.0001286008230452675,[]
020012,0.0026634890885115785,[],0.0001286008230452675,[]
110012,0.0026634890885115785,[],0.0001286008230452675,[]
200012,0.0026634890885115785,[],0.0001286008230452675,[]
000302,0.09336419753086417,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
001202,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
010202,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
100202,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
002102,0.008716873380582415,[2],0.0007716049382716049,[2]
011102,0.008716873380582415,[2],0.0007716049382716049,[2]
101102,0.008716873380582415,[2],0.0007716049382716049,[2]
020102,0.008716873380582415,[2],0.0007716049382716049,[2]
110102,0.008716873380582415,[2],0.0007716049382716049,[2]
200102,0.008716873380582415,[2],0.0007716049382716049,[2]
003002,0.0026634890885115785,[],0.0001286008230452675,[]
012002,0.0026634890885115785,[],0.0001286008230452675,[]
102002,0.0026634890885115785,[],0.0001286008230452675,[]
021002,0.0026634890885115785,[],0.0001286008230452675,[]
111002,0.0026634890885115785,[],0.0001286008230452675,[]
201002,0.0026634890885115785,[],0.0001286008230452675,[]
030002,0.0026634890885115785,[],0.0001286008230452675,[]
120002,0.0026634890885115785,[],0.0001286008230452675,[]
210002,0.0026634890885115785,[],0.0001286008230452675,[]
300002,0.0026634890885115785,[],0.0001286008230452675,[]
000041,0.0026634890885115785,[],0.0001286008230452675,[]
000131,0.008716873380582415,[0],0.0007716049382716049,[0]
001031,0.0026634890885115785,[],0.0001286008230452675,[]
010031,0.0026634890885115785,[],0.0001286008230452675,[]
100031,0.0026634890885115785,[],0.0001286008230452675,[]
000221,0.028527949245541834,"[0, 1]",0.004629629629629629,"[0, 1]"
001121,0.008716873380582415,[1],0.0007716049382716049,[1]
010121,0.008716873380582415,[1],0.0007716049382716049,[1]
100121,0.008716873380582415,[1],0.0007716049382716049,[1]
002021,0.0026634890885115785,[],0.0001286008230452675,[]
011021,0.0026634890885115785,[],0.0001286008230452675,[]
101021,0.0026634890885115785,[],0.0001286008230452675,[]
020021,0.0026634890885115785,[],0.0001286008230452675,[]
110021,0.0026634890885115785,[],0.0001286008230452675,[]
200021,0.0026634890885115785,[],0.0001286008230452675,[]
000311,0.09336419753086417,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
001211,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
010211,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
100211,0.028527949245541834,"[1, 2]",0.004629629629629629,"[1, 2]"
002111,0.008716873380582415,[2],0.0007716049382716049,[2]
011111,0.008716873380582415,[2],0.0007716049382716049,[2]
101111,0.008716873380582415,[2],0.0007716049382716049,[2]
020111,0.008716873380582415,[2],0.0007716049382716049,[2]
110111,0.008716873380582415,[2],0.0007716049382716049,[2]
200111,0.008716873380582415,[2],0.0007716049382716049,[2]
003011,0.0026634890885115785,[],0.0001286008230452675,[]
012011,0.0026634890885115785,[],0.0001286008230452675,[]
102011,0.0026634890885115785,[],0.0001286008230452675,[]
021011,0.0026634890885115785,[],0.0001286008230452675,[]
111011,0.0026634890885115785,[],0.0001286008230452675,[]
201011,0.0026634890885115785,[],0.0001286008230452675,[]
030011,0.0026634890885115785,[],0.0001286008230452675,[]
120011,0.0026634890885115785,[],0.0001286008230452675,[]
210011,0.0026634890885115785,[],0.0001286008230452675,[]
