Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
000005,0.0026634890885114753,[],0.0001286008230452675,[]
000014,0.008716873380582349,[0],0.0007716049382716049,[0]
000104,0.0026634890885114753,[],0.0001286008230452675,[]
001004,0.0026634890885114753,[],0.0001286008230452675,[]
010004,0.0026634890885114753,[],0.0001286008230452675,[]
100004,0.0026634890885114753,[],0.0001286008230452675,[]
000023,0.02852794924554181,"[0, 1]",0.004629629629629629,"[0, 1]"
000113,0.008716873380582349,[1],0.0007716049382716049,[1]
001013,0.008716873380582349,[1],0.0007716049382716049,[1]
010013,0.008716873380582349,[1],0.0007716049382716049,[1]
100013,0.008716873380582349,[1],0.0007716049382716049,[1]
000203,0.0026634890885114753,[],0.0001286008230452675,[]
001103,0.0026634890885114753,[],0.0001286008230452675,[]
010103,0.0026634890885114753,[],0.0001286008230452675,[]
100103,0.0026634890885114753,[],0.0001286008230452675,[]
002003,0.0026634890885114753,[],0.0001286008230452675,[]
011003,0.0026634890885114753,[],0.0001286008230452675,[]
101003,0.0026634890885114753,[],0.0001286008230452675,[]
020003,0.0026634890885114753,[],0.0001286008230452675,[]
110003,0.0026634890885114753,[],0.0001286008230452675,[]
200003,0.0026634890885114753,[],0.0001286008230452675,[]
000032,0.09336419753086418,"[0, 1, 2]",0.027777777777777776,"[0, 1, 2]"
000122,0.02852794924554181,"[1, 2]",0.004629629629629629,"[1, 2]"
001022,0.02852794924554181,"[1, 2]",0.004629629629629629,"[1, 2]"
010022,0.02852794924554181,"[1, 2]",0.004629629629629629,"[1, 2]"
100022,0.02852794924554181,"[1, 2]",0.004629629629629629,"[1, 2]"
000212,0.008716873380582349,[2],0.0007716049382716049,[2]
001112,0.008716873380582349,[2],0.0007716049382716049,[2]
010112,0.008716873380582349,[2],0.0007716049382716049,[2]
100112,0.008716873380582349,[2],0.0007716049382716049,[2]
002012,0.008716873380582349,[2],0.0007716049382716049,[2]
011012,0.008716873380582349,[2],0.0007716049382716049,[2]
101012,0.008716873380582349,[2],0.0007716049382716049,[2]
020012,0.008716873380582349,[2],0.0007716049382716049,[2]
110012,0.008716873380582349,[2],0.0007716049382716049,[2]
200012,0.008716873380582349,[2],0.0007716049382716049,[2]
000302,0.0026634890885114753,[],0.0001286008230452675,[]
001202,0.0026634890885114753,[],0.0001286008230452675,[]
010202,0.0026634890885114753,[],0.0001286008230452675,[]
100202,0.0026634890885114753,[],0.0001286008230452675,[]
