Combination,TwoChance,TwoKeptPositions,OneChance,OneKeptPositions
000005,1,"[0, 1, 2, 3, 4]",1,"[0, 1, 2, 3, 4]"
000014,0.3055555555555555,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
000104,0.3055555555555555,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
001004,0.3055555555555555,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
010004,0.3055555555555555,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
100004,0.3055555555555555,"[1, 2, 3, 4]",0.16666666666666666,"[1, 2, 3, 4]"
000023,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
000113,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
001013,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
010013,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
100013,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
000203,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
001103,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
010103,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
100103,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
002003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
011003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
101003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
020003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
110003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
200003,0.09336419753086417,"[2, 3, 4]",0.027777777777777776,"[2, 3, 4]"
000032,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
000122,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
001022,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
010022,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
100022,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
000212,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
001112,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
010112,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
100112,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
002012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
011012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
101012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
020012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
110012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
200012,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
000302,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
001202,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
010202,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
100202,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
002102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
011102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
101102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
020102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
110102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
200102,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
003002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
012002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
102002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
021002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
111002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
201002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
030002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
120002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
210002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
300002,0.028527949245541813,"[3, 4]",0.004629629629629629,"[3, 4]"
000041,0.008716873380582262,[4],0.0007716049382716049,[4]
000131,0.008716873380582262,[4],0.0007716049382716049,[4]
001031,0.008716873380582262,[4],0.0007716049382716049,[4]
010031,0.008716873380582262,[4],0.0007716049382716049,[4]
100031,0.008716873380582262,[4],0.0007716049382716049,[4]
000221,0.008716873380582262,[4],0.0007716049382716049,[4]
001121,0.008716873380582262,[4],0.0007716049382716049,[4]
010121,0.008716873380582262,[4],0.0007716049382716049,[4]
100121,0.008716873380582262,[4],0.0007716049382716049,[4]
002021,0.008716873380582262,[4],0.0007716049382716049,[4]
011021,0.008716873380582262,[4],0.0007716049382716049,[4]
101021,0.008716873380582262,[4],0.0007716049382716049,[4]
020021,0.008716873380582262,[4],0.0007716049382716049,[4]
110021,0.008716873380582262,[4],0.0007716049382716049,[4]
200021,0.008716873380582262,[4],0.0007716049382716049,[4]
000311,0.008716873380582262,[4],0.0007716049382716049,[4]
001211,0.008716873380582262,[4],0.0007716049382716049,[4]
010211,0.008716873380582262,[4],0.0007716049382716049,[4]
100211,0.008716873380582262,[4],0.0007716049382716049,[4]
002111,0.008716873380582262,[4],0.0007716049382716049,[4]
011111,0.008716873380582262,[4],0.0007716049382716049,[4]
101111,0.008716873380582262,[4],0.0007716049382716049,[4]
020111,0.008716873380582262,[4],0.0007716049382716049,[4]
110111,0.008716873380582262,[4],0.0007716049382716049,[4]
200111,0.008716873380582262,[4],0.0007716049382716049,[4]
003011,0.008716873380582262,[4],0.0007716049382716049,[4]
012011,0.008716873380582262,[4],0.0007716049382716049,[4]
102011,0.008716873380582262,[4],0.0007716049382716049,[4]
021011,0.008716873380582262,[4],0.0007716049382716049,[4]
111011,0.008716873380582262,[4],0.0007716049382716049,[4]
201011,0.008716873380582262,[4],0.0007716049382716049,[4]
030011,0.008716873380582262,[4],0.0007716049382716049,[4]
120011,0.008716873380582262,[4],0.0007716049382716049,[4]
210011,0.008716873380582262,[4],0.0007716049382716049,[4]
300011,0.008716873380582262,[4],0.0007716049382716049,[4]
000401,0.008716873380582262,[4],0.0007716049382716049,[4]
001301,0.008716873380582262,[4],0.0007716049382716049,[4]
010301,0.008716873380582262,[4],0.0007716049382716049,[4]
100301,0.008716873380582262,[4],0.0007716049382716049,[4]
002201,0.008716873380582262,[4],0.0007716049382716049,[4]
011201,0.008716873380582262,[4],0.0007716049382716049,[4]
101201,0.008716873380582262,[4],0.0007716049382716049,[4]
020201,0.008716873380582262,[4],0.0007716049382716049,[4]
110201,0.008716873380582262,[4],0.0007716049382716049,[4]
200201,0.008716873380582262,[4],0.0007716049382716049,[4]
003101,0.008716873380582262,[4],0.0007716049382716049,[4]
